,sqft,bedrooms,bathrooms,tax_value
697,1235.0,2.0,1.0,451444.0
698,665.0,2.0,1.0,288517.0
699,1749.0,3.0,2.0,63945.0
700,1282.0,4.0,2.0,51089.0
701,2378.0,4.0,3.0,729000.0
702,2037.0,4.0,2.0,268300.0
703,2420.0,4.0,3.0,522853.0
704,1505.0,2.0,2.0,470779.0
705,1327.0,3.0,2.0,152222.0
706,830.0,1.0,1.0,390085.0
707,3456.0,5.0,3.0,647744.0
708,2074.0,4.0,2.0,574000.0
709,1118.0,2.0,1.0,371362.0
710,2882.0,5.0,3.0,491488.0
711,3912.0,4.0,4.5,2847720.0
712,1586.0,2.0,3.0,522153.0
713,1356.0,4.0,2.0,69381.0
714,1068.0,3.0,2.0,54768.0
715,994.0,2.0,1.0,136296.0
716,1712.0,2.0,2.0,79475.0
717,1574.0,4.0,2.0,153835.0
718,1470.0,3.0,2.0,606000.0
719,1580.0,3.0,2.0,69329.0
720,3619.0,4.0,4.0,236355.0
721,1225.0,3.0,2.0,84251.0
722,1838.0,3.0,2.0,654241.0
723,1127.0,4.0,1.0,245335.0
724,1836.0,3.0,3.0,470000.0
725,2721.0,4.0,3.0,108652.0
726,3211.0,3.0,3.0,857319.0
727,1214.0,3.0,2.0,364081.0
728,1349.0,3.0,2.0,427736.0
729,1179.0,3.0,1.0,294402.0
730,1871.0,4.0,2.0,221681.0
731,1984.0,4.0,3.0,66432.0
732,1688.0,3.0,2.0,76506.0
733,1260.0,4.0,2.0,476345.0
734,1631.0,2.0,3.0,496427.0
735,1802.0,4.0,2.5,68006.0
736,2213.0,3.0,2.5,709254.0
737,1802.0,3.0,2.0,226862.0
738,1475.0,4.0,2.0,464984.0
739,2568.0,4.0,3.0,1023902.0
740,2366.0,4.0,3.0,470655.0
741,1800.0,3.0,1.5,218526.0
742,1507.0,2.0,2.0,441013.0
743,1913.0,4.0,3.0,276000.0
744,2748.0,5.0,3.0,467964.0
745,1244.0,1.0,2.0,421328.0
746,1986.0,2.0,2.5,516444.0
747,4613.0,4.0,5.0,5177775.0
748,1003.0,4.0,2.0,92517.0
749,3765.0,5.0,3.0,223704.0
750,3644.0,3.0,3.0,963068.0
751,2550.0,4.0,3.0,101945.0
752,1084.0,2.0,1.0,33915.0
753,1197.0,3.0,2.0,223649.0
754,1570.0,4.0,2.0,436894.0
755,2364.0,5.0,3.0,586162.0
756,1142.0,3.0,1.0,83285.0
757,720.0,2.0,1.0,240000.0
758,3096.0,4.0,4.0,517960.0
759,1888.0,3.0,2.0,265500.0
760,976.0,1.0,1.0,368553.0
761,1764.0,3.0,2.0,262252.0
762,3500.0,5.0,4.0,1949280.0
763,1157.0,3.0,2.0,91371.0
764,1770.0,4.0,2.5,494111.0
765,1648.0,3.0,1.0,27699.0
766,687.0,3.0,1.0,108222.0
767,1438.0,3.0,2.5,390871.0
768,1840.0,4.0,3.0,659911.0
769,3032.0,5.0,3.0,529762.0
770,3032.0,5.0,3.0,508439.0
771,1248.0,3.0,2.0,495000.0
772,1192.0,4.0,2.0,228268.0
773,3322.0,5.0,4.0,1472112.0
774,1714.0,2.0,3.0,542519.0
775,2184.0,4.0,2.0,227834.0
776,912.0,3.0,1.0,75402.0
777,1528.0,3.0,2.0,438030.0
778,931.0,3.0,2.0,350931.0
779,1586.0,2.0,3.0,258295.0
780,1428.0,2.0,1.0,32672.0
781,2581.0,5.0,3.0,194324.0
782,2356.0,4.0,2.5,388507.0
783,1551.0,2.0,1.0,231917.0
784,1910.0,3.0,3.0,950683.0
785,2050.0,4.0,2.0,431693.0
786,2472.0,5.0,3.0,883523.0
787,2509.0,5.0,3.0,481409.0
788,1356.0,3.0,2.0,1260562.0
789,1609.0,3.0,2.0,238020.0
790,3065.0,3.0,3.0,233778.0
791,1799.0,4.0,2.0,629000.0
792,1277.0,2.0,1.0,1768147.0
793,1219.0,1.0,1.0,85907.0
794,3162.0,4.0,4.5,893126.0
795,1403.0,3.0,2.0,421328.0
796,1036.0,2.0,1.0,391449.0
797,1228.0,3.0,2.0,350276.0
798,1080.0,2.0,1.0,478415.0
799,900.0,3.0,1.0,101313.0
800,1964.0,4.0,2.0,324387.0
801,854.0,2.0,1.0,352079.0
802,897.0,2.0,1.0,38677.0
803,893.0,2.0,1.0,64507.0
804,3016.0,5.0,3.0,630544.0
805,1195.0,2.0,2.0,532954.0
806,1389.0,3.0,1.5,824576.0
807,1287.0,3.0,2.0,178491.0
808,1857.0,3.0,3.0,322461.0
809,1882.0,4.0,2.0,93964.0
810,2051.0,3.0,2.0,474197.0
811,2955.0,4.0,3.5,742727.0
812,1790.0,3.0,2.0,93565.0
813,1775.0,4.0,2.5,500391.0
814,2978.0,5.0,4.5,1649292.0
815,1500.0,3.0,3.0,58359.0
816,1000.0,3.0,1.0,143600.0
817,2202.0,3.0,3.0,276000.0
818,3071.0,4.0,3.0,1180000.0
819,915.0,3.0,1.0,117066.0
820,1475.0,3.0,2.0,329663.0
821,1224.0,2.0,2.5,236511.0
822,1084.0,2.0,1.0,99944.0
823,3090.0,4.0,3.5,413565.0
824,1359.0,3.0,2.0,426361.0
825,2465.0,4.0,3.0,1599018.0
826,1835.0,3.0,3.0,516388.0
827,1554.0,3.0,2.0,874344.0
828,978.0,3.0,1.0,133853.0
829,1090.0,3.0,1.0,34539.0
830,2031.0,3.0,2.0,446952.0
831,1138.0,3.0,2.0,69388.0
832,3625.0,6.0,4.5,787003.0
833,2939.0,5.0,3.0,647206.0
834,1458.0,3.0,2.0,136104.0
835,1458.0,3.0,2.0,136104.0
836,1848.0,3.0,2.0,527046.0
837,1390.0,4.0,2.0,467000.0
838,1365.0,3.0,2.0,238170.0
839,858.0,2.0,1.0,206015.0
840,810.0,2.0,1.0,389436.0
841,856.0,2.0,1.0,350000.0
842,2159.0,4.0,3.0,345495.0
843,1207.0,3.0,2.0,367612.0
844,1560.0,3.0,2.0,446518.0
845,1054.0,3.0,2.0,488770.0
846,1809.0,3.0,2.0,371422.0
847,1115.0,3.0,1.0,292670.0
848,1071.0,3.0,1.0,46687.0
849,1652.0,3.0,2.0,335326.0
850,1219.0,3.0,2.0,454921.0
851,1344.0,3.0,2.0,61477.0
852,1864.0,4.0,2.5,551280.0
853,3231.0,4.0,3.5,1443000.0
854,2514.0,4.0,3.0,159158.0
855,2402.0,4.0,3.0,208265.0
856,2147.0,4.0,2.5,87045.0
857,830.0,2.0,1.0,124000.0
858,1154.0,2.0,1.0,789182.0
859,856.0,2.0,1.0,58354.0
860,1155.0,3.0,1.0,134311.0
861,788.0,2.0,1.0,435000.0
862,1146.0,3.0,2.0,313004.0
863,962.0,2.0,1.0,289141.0
864,1448.0,3.0,2.0,321665.0
865,869.0,2.0,1.0,346000.0
866,995.0,3.0,1.0,330564.0
867,1334.0,2.0,2.0,770000.0
868,2460.0,5.0,3.0,670065.0
869,1381.0,3.0,2.0,214713.0
870,1533.0,3.0,2.0,178012.0
871,2090.0,3.0,3.0,905003.0
872,1916.0,4.0,2.0,169295.0
873,1450.0,3.0,2.0,108110.0
874,1400.0,4.0,2.0,56489.0
875,1642.0,3.0,2.0,293992.0
876,9311.0,5.0,6.0,5368861.0
877,1998.0,3.0,2.0,137167.0
878,1905.0,2.0,3.0,125460.0
879,558.0,1.0,1.0,543000.0
880,1517.0,2.0,2.0,185030.0
881,2592.0,5.0,2.0,1038411.0
882,3317.0,4.0,3.0,511111.0
883,3332.0,5.0,3.0,197535.0
884,3437.0,4.0,3.0,655000.0
885,1179.0,3.0,2.0,425452.0
886,2049.0,4.0,3.0,292679.0
887,2342.0,3.0,2.5,593312.0
888,2366.0,5.0,3.0,741132.0
889,1832.0,3.0,3.0,265829.0
890,1415.0,3.0,2.0,370000.0
891,2375.0,4.0,2.5,660178.0
892,1580.0,4.0,2.0,221604.0
893,1846.0,2.0,2.0,151809.0
894,3294.0,4.0,3.0,1066012.0
895,1461.0,3.0,2.0,403089.0
896,1574.0,5.0,2.0,376866.0
897,2743.0,4.0,3.0,277389.0
898,4404.0,4.0,4.5,1714302.0
899,2117.0,3.0,2.0,374370.0
900,1080.0,3.0,2.0,367613.0
901,1126.0,3.0,2.0,634000.0
902,3443.0,5.0,5.0,1183019.0
903,852.0,2.0,1.0,345000.0
904,1735.0,4.0,2.0,218000.0
905,1639.0,3.0,2.0,458796.0
906,1205.0,3.0,2.0,77318.0
907,1612.0,3.0,2.0,184954.0
908,520.0,1.0,1.0,931010.0
909,1942.0,3.0,2.0,153010.0
910,1452.0,3.0,2.0,745300.0
911,1424.0,2.0,2.0,895735.0
912,1565.0,3.0,2.0,224000.0
913,1316.0,3.0,2.0,198766.0
914,1960.0,4.0,2.0,297952.0
915,2510.0,5.0,2.5,944181.0
916,2659.0,3.0,2.0,734975.0
917,1075.0,2.0,1.5,2071069.0
918,1620.0,3.0,2.0,249269.0
919,2038.0,7.0,3.0,271398.0
920,5901.0,6.0,7.0,503246.0
921,2818.0,5.0,3.0,231704.0
922,3664.0,5.0,4.0,369853.0
923,1532.0,3.0,2.0,99529.0
924,1212.0,3.0,2.0,126636.0
925,1920.0,3.0,2.0,626980.0
926,846.0,3.0,1.0,305481.0
927,3684.0,5.0,4.0,1718000.0
928,1398.0,3.0,2.0,365374.0
929,1590.0,3.0,2.0,333000.0
930,1491.0,4.0,2.0,217365.0
931,2003.0,3.0,2.0,347312.0
932,1298.0,3.0,2.0,51859.0
933,2580.0,4.0,3.0,753315.0
934,1150.0,4.0,2.0,452954.0
935,1088.0,3.0,1.0,259739.0
936,1364.0,3.0,2.0,421738.0
937,1696.0,3.0,2.0,318124.0
938,1537.0,3.0,2.0,193311.0
939,1695.0,4.0,3.0,264540.0
940,1149.0,3.0,1.5,237101.0
941,1905.0,4.0,2.0,419802.0
942,1220.0,3.0,1.5,500000.0
943,1153.0,3.0,2.0,240560.0
944,1160.0,2.0,1.0,190362.0
945,3053.0,5.0,3.0,725112.0
946,1742.0,2.0,2.0,1404318.0
947,1180.0,3.0,1.0,61255.0
948,880.0,3.0,1.0,265094.0
949,1619.0,3.0,3.0,388000.0
950,2926.0,5.0,3.0,650714.0
951,1639.0,4.0,2.0,344574.0
952,1040.0,2.0,2.0,372000.0
953,3267.0,4.0,3.0,1087310.0
954,1879.0,3.0,2.0,706317.0
955,2448.0,3.0,3.0,738000.0
956,2100.0,5.0,3.0,275149.0
957,850.0,3.0,3.0,517765.0
958,1353.0,3.0,2.0,324674.0
959,1146.0,3.0,1.0,420000.0
960,1936.0,4.0,2.5,700000.0
961,2724.0,4.0,2.5,2299805.0
962,2499.0,5.0,3.0,123184.0
963,1244.0,3.0,2.0,326323.0
964,952.0,2.0,1.0,332571.0
965,1968.0,3.0,2.0,109116.0
966,2161.0,4.0,2.0,727872.0
967,1293.0,3.0,2.0,71659.0
968,1982.0,3.0,3.0,75010.0
969,1102.0,4.0,2.0,382038.0
970,2035.0,3.0,3.0,677817.0
971,5111.0,4.0,4.5,4299583.0
972,2339.0,4.0,3.0,258658.0
973,1630.0,3.0,2.0,80520.0
974,2196.0,3.0,2.5,709340.0
975,2031.0,3.0,2.0,176221.0
976,1056.0,2.0,2.0,304575.0
977,1550.0,4.0,2.5,389734.0
978,3539.0,4.0,4.0,1283000.0
979,801.0,2.0,1.0,671021.0
980,1776.0,3.0,2.0,682187.0
981,2047.0,4.0,3.0,150725.0
982,2327.0,3.0,3.0,493236.0
983,1234.0,3.0,2.0,184685.0
984,1682.0,3.0,2.0,275778.0
985,3004.0,4.0,3.0,448539.0
986,2253.0,4.0,3.0,175163.0
987,1146.0,2.0,1.0,234192.0
988,2459.0,4.0,2.5,707000.0
989,2982.0,5.0,4.0,852352.0
990,1201.0,3.0,2.0,581000.0
991,1364.0,4.0,2.0,347617.0
992,1779.0,3.0,2.0,703312.0
993,2078.0,4.0,2.5,466725.0
994,1517.0,3.0,2.0,68162.0
995,2063.0,4.0,2.0,284713.0
996,2642.0,4.0,2.5,272592.0
997,1337.0,3.0,1.0,156108.0
998,1747.0,4.0,2.0,431074.0
999,1614.0,4.0,2.0,564364.0
1000,1694.0,3.0,3.0,763057.0
1001,2917.0,5.0,4.0,546221.0
1002,2682.0,4.0,3.0,487013.0
1003,1402.0,4.0,2.0,92550.0
1004,1563.0,3.0,2.0,441514.0
1005,4635.0,5.0,5.5,1282741.0
1006,2122.0,4.0,3.0,406672.0
1007,2013.0,3.0,2.5,190103.0
1008,1486.0,3.0,2.0,282859.0
1009,1606.0,4.0,2.0,227773.0
1010,3535.0,5.0,3.0,686815.0
1011,1809.0,3.0,2.5,409836.0
1012,2121.0,5.0,3.0,319236.0
1013,3570.0,5.0,4.0,221767.0
1014,3706.0,5.0,5.0,695502.0
1015,2695.0,3.0,2.0,1009777.0
1016,2477.0,4.0,3.0,513844.0
1017,3689.0,5.0,3.5,1023902.0
1018,2554.0,4.0,3.0,1547433.0
1019,1466.0,3.0,2.0,582000.0
1020,1675.0,3.0,3.0,468233.0
1021,3827.0,5.0,5.0,625988.0
1022,2883.0,4.0,3.0,779956.0
1023,2204.0,4.0,3.0,1412987.0
1024,4946.0,4.0,5.0,1352305.0
1025,1622.0,3.0,2.0,641822.0
1026,3145.0,3.0,3.0,654779.0
1027,1093.0,2.0,1.0,789918.0
1028,3181.0,5.0,4.5,842000.0
1029,1768.0,4.0,2.0,102294.0
1030,1091.0,2.0,1.0,223366.0
1031,2230.0,4.0,2.5,536592.0
1032,2271.0,4.0,2.5,621531.0
1033,2197.0,3.0,3.0,499532.0
1034,1926.0,4.0,2.0,123785.0
1035,1767.0,3.0,2.0,634000.0
1036,1583.0,3.0,2.0,512242.0
1037,1660.0,3.0,2.0,512588.0
1038,1645.0,4.0,2.0,517765.0
1039,840.0,2.0,1.0,24451.0
1040,3161.0,4.0,4.5,728377.0
1041,1859.0,2.0,2.0,624000.0
1042,2562.0,4.0,2.5,440948.0
1043,1106.0,3.0,1.0,59596.0
1044,1172.0,3.0,2.0,540000.0
1045,1143.0,3.0,1.0,141646.0
1046,4119.0,4.0,3.5,1734993.0
1047,1998.0,4.0,2.0,289000.0
1048,1492.0,3.0,2.0,451491.0
1049,1645.0,3.0,2.0,80725.0
1050,1125.0,3.0,1.5,407931.0
1051,1115.0,3.0,2.0,271946.0
1052,4052.0,5.0,4.5,795477.0
1053,2216.0,4.0,3.0,493300.0
1054,1708.0,4.0,2.0,875694.0
1055,2113.0,3.0,2.5,728000.0
1056,1067.0,3.0,1.0,49651.0
1057,1539.0,4.0,2.0,355585.0
1058,1582.0,3.0,2.0,558124.0
1059,1584.0,3.0,2.0,650000.0
1060,1261.0,2.0,1.0,616077.0
1061,2254.0,3.0,2.5,1308489.0
1062,2171.0,4.0,3.0,279322.0
1063,4059.0,4.0,4.0,1187328.0
1064,2568.0,4.0,2.5,632436.0
1065,1313.0,3.0,2.0,171485.0
1066,1204.0,4.0,2.0,107072.0
1067,1427.0,3.0,2.0,183434.0
1068,3356.0,4.0,3.0,631081.0
1069,2863.0,4.0,3.0,703000.0
1070,2364.0,5.0,3.0,535719.0
1071,898.0,2.0,1.0,801085.0
1072,1537.0,3.0,2.0,202000.0
1073,1437.0,3.0,2.0,167395.0
1074,2702.0,3.0,3.0,960426.0
1075,2188.0,4.0,3.0,271615.0
1076,1452.0,3.0,1.5,435127.0
1077,3210.0,4.0,3.0,1700000.0
1078,2132.0,4.0,2.5,555815.0
1079,5088.0,4.0,5.0,2100000.0
1080,1123.0,2.0,1.0,59823.0
1081,2491.0,4.0,4.0,180134.0
1082,2100.0,5.0,3.0,259040.0
1083,1559.0,3.0,2.5,482243.0
1084,1329.0,4.0,2.0,202370.0
1085,1122.0,4.0,2.0,90089.0
1086,896.0,2.0,2.0,614071.0
1087,1274.0,3.0,2.0,605414.0
1088,714.0,2.0,1.0,352346.0
1089,1442.0,3.0,2.0,446709.0
1090,906.0,2.0,1.0,280779.0
1091,3802.0,5.0,4.5,873114.0
1092,3802.0,4.0,3.5,911266.0
1093,1153.0,2.0,2.0,141383.0
1094,1082.0,3.0,2.0,131230.0
1095,1913.0,4.0,3.0,205624.0
1096,832.0,3.0,1.0,825000.0
1097,1214.0,3.0,2.0,279985.0
1098,1483.0,3.0,2.0,530000.0
1099,1742.0,3.0,2.0,100641.0
1100,880.0,3.0,1.0,85096.0
1101,2926.0,3.0,3.0,873797.0
1102,1939.0,4.0,2.5,119654.0
1103,2052.0,3.0,3.0,279326.0
1104,1234.0,3.0,2.0,364119.0
1105,1014.0,3.0,1.0,358975.0
1106,2775.0,4.0,3.0,347823.0
1107,1109.0,3.0,1.0,456000.0
1108,3347.0,7.0,3.5,1278000.0
1109,1774.0,4.0,2.0,583000.0
1110,2664.0,4.0,3.0,967664.0
1111,1112.0,3.0,1.0,434923.0
1112,1598.0,3.0,2.5,610097.0
1113,1854.0,4.0,2.0,710000.0
1114,1904.0,4.0,2.0,130710.0
1115,1850.0,3.0,2.0,263782.0
1116,1528.0,3.0,2.0,190205.0
1117,1530.0,2.0,2.0,811382.0
1118,1987.0,4.0,2.5,364830.0
1119,1515.0,3.0,2.0,64773.0
1120,1056.0,3.0,1.0,36404.0
1121,1032.0,4.0,1.5,434923.0
1122,974.0,2.0,1.0,212282.0
1123,1126.0,3.0,1.5,373151.0
1124,1139.0,3.0,2.0,324675.0
1125,1292.0,3.0,2.0,88742.0
1126,2004.0,3.0,2.0,93791.0
1127,994.0,2.0,1.0,372314.0
1128,7676.0,5.0,6.5,5361000.0
1129,1732.0,3.0,3.0,226000.0
1130,2612.0,4.0,3.0,665000.0
1131,1557.0,3.0,2.5,470782.0
1132,908.0,4.0,3.0,170189.0
1133,1080.0,4.0,2.0,45099.0
1134,1749.0,4.0,3.0,305733.0
1135,2795.0,3.0,3.0,534296.0
1136,2194.0,4.0,1.0,520393.0
1137,924.0,2.0,1.0,205719.0
1138,780.0,2.0,1.0,175600.0
1139,782.0,2.0,1.0,169007.0
1140,1146.0,2.0,1.0,600000.0
1141,866.0,2.0,1.0,327671.0
1142,1388.0,3.0,2.0,398587.0
1143,1814.0,4.0,2.0,673906.0
1144,1586.0,3.0,2.0,311196.0
1145,948.0,2.0,1.0,430000.0
1146,1184.0,3.0,2.0,54001.0
1147,1806.0,4.0,2.0,180373.0
1148,2097.0,4.0,3.0,725902.0
1149,1541.0,3.0,2.0,232388.0
1150,1411.0,2.0,1.0,788915.0
1151,1108.0,3.0,1.0,155102.0
1152,916.0,1.0,1.0,332874.0
1153,1288.0,3.0,1.0,267132.0
1154,1016.0,2.0,1.0,36399.0
1155,1350.0,2.0,2.0,74190.0
1156,3143.0,6.0,4.0,1941950.0
1157,842.0,2.0,1.0,89839.0
1158,1492.0,2.0,2.0,53175.0
1159,1404.0,2.0,1.0,335032.0
1160,1092.0,3.0,1.0,62649.0
1161,1881.0,4.0,3.0,431316.0
1162,1758.0,3.0,2.0,347615.0
1163,1123.0,3.0,2.0,62490.0
1164,597.0,1.0,1.0,1928975.0
1165,1260.0,3.0,2.0,235000.0
1166,1176.0,3.0,2.0,69969.0
1167,2007.0,2.0,3.0,382871.0
1168,640.0,1.0,1.0,28740.0
1169,1445.0,2.0,2.0,527086.0
1170,1665.0,3.0,1.0,1238605.0
1171,1140.0,2.0,1.0,363248.0
1172,1244.0,3.0,1.0,259903.0
1173,1058.0,2.0,1.0,300000.0
1174,1937.0,3.0,2.5,629454.0
1175,1063.0,2.0,1.0,535295.0
1176,2015.0,4.0,2.0,436209.0
1177,1122.0,2.0,1.0,495000.0
1178,945.0,2.0,1.0,600000.0
1179,1729.0,3.0,2.0,329298.0
1180,1293.0,3.0,2.0,414212.0
1181,1276.0,3.0,2.0,399735.0
1182,1316.0,2.0,2.5,78921.0
1183,2011.0,3.0,3.0,483706.0
1184,3762.0,5.0,4.5,1057082.0
1185,887.0,3.0,1.0,554009.0
1186,1444.0,2.0,2.0,416753.0
1187,3307.0,5.0,4.0,140583.0
1188,872.0,2.0,1.0,55463.0
1189,1699.0,3.0,3.0,596466.0
1190,1483.0,4.0,1.0,336000.0
1191,1578.0,2.0,2.0,480444.0
1192,4228.0,4.0,4.0,1267762.0
1193,1490.0,3.0,2.0,261105.0
1194,2963.0,4.0,3.0,180345.0
1195,1421.0,2.0,1.0,35606.0
1196,1421.0,2.0,1.0,35606.0
1197,2094.0,4.0,2.5,303484.0
1198,3242.0,4.0,5.0,1530000.0
1199,2301.0,3.0,2.5,593375.0
1200,2321.0,4.0,3.0,915787.0
1201,1290.0,3.0,1.0,49675.0
1202,4312.0,4.0,6.0,3810767.0
1203,5340.0,5.0,5.5,1674778.0
1204,1012.0,2.0,1.0,271506.0
1205,1550.0,3.0,1.0,33501.0
1206,2943.0,4.0,4.0,488094.0
1207,2457.0,4.0,2.5,751285.0
1208,2342.0,4.0,2.0,138275.0
1209,1899.0,3.0,2.0,1076165.0
1210,2086.0,4.0,2.5,566808.0
1211,1470.0,3.0,2.0,339298.0
1212,2410.0,3.0,4.0,1015893.0
1213,1045.0,2.0,1.0,251242.0
1214,1304.0,3.0,2.0,351730.0
1215,6076.0,6.0,7.0,3834000.0
1216,5426.0,5.0,5.0,2969851.0
1217,2835.0,4.0,2.0,1104415.0
1218,930.0,2.0,1.0,67263.0
1219,5264.0,5.0,6.0,6599124.0
1220,1671.0,4.0,1.0,54503.0
1221,1007.0,3.0,1.0,403770.0
1222,1938.0,4.0,2.0,85611.0
1223,4610.0,3.0,3.0,543003.0
1224,1361.0,2.0,1.5,60734.0
1225,1215.0,3.0,1.0,172145.0
1226,1943.0,5.0,2.0,66183.0
1227,1830.0,3.0,2.5,698057.0
1228,1201.0,3.0,2.0,847733.0
1229,7294.0,5.0,8.0,6300000.0
1230,1056.0,3.0,1.0,594200.0
1231,1870.0,4.0,3.0,452670.0
1232,1371.0,4.0,2.0,167353.0
1233,1696.0,3.0,2.0,475628.0
1234,1450.0,3.0,2.0,481535.0
1235,1132.0,2.0,1.0,64192.0
1236,1563.0,3.0,2.0,963046.0
1237,1744.0,3.0,3.0,494867.0
1238,2184.0,4.0,2.5,713482.0
1239,1463.0,4.0,2.0,109437.0
1240,600.0,2.0,1.0,234307.0
1241,1230.0,3.0,2.0,29770.0
1242,2123.0,4.0,3.0,569452.0
1243,1024.0,3.0,1.0,253296.0
1244,2257.0,3.0,2.5,1315000.0
1245,1995.0,3.0,2.0,1195963.0
1246,2792.0,4.0,2.0,758060.0
1247,1316.0,2.0,2.5,110749.0
1248,3821.0,4.0,4.0,1368353.0
1249,1259.0,3.0,2.0,251234.0
1250,1158.0,1.0,2.0,842589.0
1251,1600.0,2.0,2.0,148405.0
1252,1017.0,3.0,2.0,388000.0
1253,3858.0,4.0,4.5,2842229.0
1254,2953.0,5.0,4.0,983756.0
1255,2005.0,3.0,2.5,766833.0
1256,1518.0,3.0,2.0,191212.0
1257,1338.0,4.0,2.0,116882.0
1258,1471.0,6.0,2.0,55006.0
1259,1060.0,3.0,1.0,326343.0
1260,2256.0,3.0,2.0,750000.0
1261,1479.0,3.0,1.0,193332.0
1262,1138.0,3.0,2.0,250192.0
1263,2062.0,3.0,3.5,438957.0
1264,1552.0,3.0,2.0,465995.0
1265,1065.0,3.0,2.0,135653.0
1266,1602.0,3.0,2.0,76161.0
1267,3982.0,4.0,3.0,1007127.0
1268,1176.0,3.0,1.5,343477.0
1269,1500.0,3.0,2.0,435127.0
1270,1090.0,2.0,1.0,332571.0
1271,4928.0,5.0,7.0,1896881.0
1272,792.0,2.0,2.0,241278.0
1273,1170.0,3.0,2.0,327118.0
1274,1045.0,2.0,2.0,260097.0
1275,1356.0,3.0,2.0,164757.0
1276,1560.0,4.0,2.0,275873.0
1277,1232.0,3.0,2.0,139682.0
1278,1308.0,2.0,2.0,217361.0
1279,1144.0,3.0,1.0,351000.0
1280,1166.0,4.0,2.0,381640.0
1281,2455.0,4.0,3.0,200214.0
1282,736.0,3.0,1.0,388348.0
1283,1647.0,3.0,2.0,352920.0
1284,3057.0,4.0,3.0,124629.0
1285,1362.0,4.0,2.0,120500.0
1286,1291.0,3.0,2.0,54629.0
1287,1075.0,4.0,2.0,222816.0
1288,1117.0,3.0,2.0,282137.0
1289,1080.0,3.0,2.0,223300.0
1290,3080.0,4.0,3.0,929826.0
1291,4264.0,6.0,3.5,1267857.0
1292,2359.0,5.0,2.0,708879.0
1293,1242.0,3.0,2.0,125553.0
1294,1722.0,4.0,2.0,207351.0
1295,2077.0,4.0,3.0,950681.0
1296,2504.0,4.0,3.0,262584.0
1297,1898.0,4.0,2.0,550000.0
1298,5384.0,5.0,5.0,1605078.0
1299,1798.0,4.0,2.0,529000.0
1300,828.0,2.0,1.0,208166.0
1301,871.0,2.0,1.0,138138.0
1302,3368.0,4.0,3.0,742073.0
1303,1247.0,4.0,1.0,340168.0
1304,1556.0,3.0,2.0,417597.0
1305,1518.0,3.0,2.5,338071.0
1306,1466.0,2.0,2.0,92531.0
1307,2947.0,5.0,3.0,650452.0
1308,825.0,3.0,1.0,46477.0
1309,2108.0,4.0,3.0,254301.0
1310,1194.0,3.0,2.0,61666.0
1311,2113.0,4.0,2.0,396040.0
1312,1386.0,4.0,2.0,58921.0
1313,1682.0,3.0,2.0,416252.0
1314,1315.0,2.0,1.0,401880.0
1315,1828.0,4.0,2.0,559526.0
1316,3055.0,4.0,3.0,130000.0
1317,1793.0,3.0,3.0,195738.0
1318,1331.0,3.0,2.0,507625.0
1319,2411.0,5.0,3.0,562121.0
1320,2150.0,4.0,3.0,161318.0
1321,1492.0,2.0,1.0,60419.0
1322,1409.0,3.0,2.0,295907.0
1323,1050.0,3.0,1.5,50559.0
1324,906.0,2.0,1.0,310693.0
1325,1090.0,2.0,1.0,54618.0
1326,1216.0,3.0,2.0,103582.0
1327,1026.0,3.0,1.0,287013.0
1328,846.0,2.0,1.0,97495.0
1329,1391.0,3.0,2.0,58131.0
1330,1501.0,3.0,2.0,223761.0
1331,1498.0,3.0,2.0,300722.0
1332,1316.0,3.0,2.0,271716.0
1333,1393.0,4.0,2.0,85279.0
1334,914.0,3.0,1.0,58877.0
1335,964.0,2.0,1.0,53793.0
1336,1863.0,4.0,2.5,449692.0
1337,3458.0,5.0,4.0,954934.0
1338,1022.0,2.0,1.0,401000.0
1339,1936.0,4.0,2.5,435823.0
1340,1348.0,4.0,2.0,495442.0
1341,4099.0,5.0,4.5,887450.0
1342,760.0,2.0,1.0,221860.0
1343,3230.0,6.0,3.0,395573.0
1344,1212.0,2.0,1.0,270457.0
1345,1476.0,4.0,2.0,223714.0
1346,2513.0,4.0,2.0,400000.0
1347,1504.0,3.0,1.0,293621.0
1348,2579.0,4.0,2.5,1242641.0
1349,4494.0,4.0,4.0,963436.0
1350,1000.0,3.0,1.5,315758.0
1351,931.0,2.0,1.0,243349.0
1352,1236.0,2.0,2.0,588000.0
1353,1359.0,3.0,2.0,319978.0
1354,1316.0,3.0,2.0,219386.0
1355,1879.0,3.0,2.0,654000.0
1356,794.0,2.0,1.0,1319825.0
1357,1032.0,3.0,2.0,314801.0
1358,2700.0,4.0,3.0,1225600.0
1359,1721.0,4.0,2.5,266714.0
1360,1792.0,3.0,2.0,452614.0
1361,2158.0,3.0,3.0,464000.0
1362,2176.0,4.0,3.0,175867.0
1363,1578.0,3.0,2.0,1081322.0
1364,1677.0,3.0,2.5,229948.0
1365,2035.0,4.0,2.5,261784.0
1366,600.0,1.0,1.0,449245.0
1367,1400.0,4.0,1.0,1294443.0
1368,2097.0,4.0,2.0,110131.0
1369,4086.0,5.0,5.0,943847.0
1370,1032.0,2.0,1.0,1218300.0
1371,1515.0,3.0,2.0,742000.0
1372,2273.0,3.0,3.0,913724.0
1373,3458.0,3.0,3.0,1128173.0
1374,1166.0,2.0,1.0,318269.0
1375,874.0,2.0,1.0,447063.0
1376,3682.0,5.0,5.0,580891.0
